scenario,world_seed,agent_seed,strategy,n_channels,n_slots,slot_duration_s,total_scans,total_detections,true_positive_scans,false_positive_scans,on_target_scans,redundant_scans,n_activity_intervals,n_detected_intervals,n_missed_intervals,n_missed_never_scanned,n_missed_detector,n_censored_intervals,detection_rate,missed_detection_rate,on_target_scan_rate,scan_efficiency,redundant_scan_rate,mean_detection_delay_slots,median_detection_delay_slots,max_detection_delay_slots,time_to_first_detection_slots,emerging_discovery_delay_slots,emerging_discovery_censored,channels_covered,channel_coverage,coverage_time_slots,mean_decision_latency_ms,mean_detection_delay_s,time_to_first_detection_s,emerging_discovery_delay_s
high_noise,11,11,sequential,12,800,0.1,800,142,42,100,82,0,65,29,36,22,14,0,0.4461538461538462,0.5538461538461539,0.1025,0.0525,0.0,6.0344827586206895,5.0,17.0,2.0,,False,12,1.0,11,0.0007168747106334195,0.603448275862069,0.2,
high_noise,11,11,random,12,800,0.1,800,131,42,89,69,201,65,22,43,34,9,0,0.3384615384615385,0.6615384615384615,0.08625,0.0525,0.25125,6.909090909090909,3.5,17.0,3.0,,False,12,1.0,32,0.0045072506327414885,0.6909090909090909,0.30000000000000004,
high_noise,11,11,heuristic,12,800,0.1,800,351,323,28,534,60,65,21,44,41,3,0,0.3230769230769231,0.676923076923077,0.6675,0.40375,0.075,1.0476190476190477,1.0,5.0,2.0,,False,12,1.0,12,0.01135299989982741,0.10476190476190478,0.2,
high_noise,11,11,adaptive,12,800,0.1,800,250,189,61,306,24,65,26,39,30,9,0,0.4,0.6,0.3825,0.23625,0.03,4.423076923076923,4.0,15.0,2.0,,False,12,1.0,11,2.5151106256453204,0.44230769230769235,0.2,
high_noise,12,12,sequential,12,800,0.1,800,163,56,107,84,0,58,29,29,17,12,0,0.5,0.5,0.105,0.07,0.0,5.827586206896552,5.0,17.0,5.0,,False,12,1.0,11,0.000648124550934881,0.5827586206896552,0.5,
high_noise,12,12,random,12,800,0.1,800,125,38,87,65,202,58,18,40,31,9,0,0.3103448275862069,0.6896551724137931,0.08125,0.0475,0.2525,6.0,4.5,24.0,10.0,,False,12,1.0,20,0.005229499511187896,0.6000000000000001,1.0,
high_noise,12,12,heuristic,12,800,0.1,800,329,282,47,481,89,58,17,41,39,2,0,0.29310344827586204,0.7068965517241379,0.60125,0.3525,0.11125,4.470588235294118,1.0,62.0,5.0,,False,12,1.0,12,0.01287712457269663,0.4470588235294118,0.5,
high_noise,12,12,adaptive,12,800,0.1,800,241,160,81,267,22,58,22,36,26,10,0,0.3793103448275862,0.6206896551724138,0.33375,0.2,0.0275,5.545454545454546,4.5,18.0,5.0,,False,12,1.0,11,2.7136993751992122,0.5545454545454546,0.5,
high_noise,13,13,sequential,12,800,0.1,800,121,31,90,63,0,62,21,41,24,17,0,0.3387096774193548,0.6612903225806451,0.07875,0.03875,0.0,8.0,5.0,23.0,26.0,,False,12,1.0,11,0.0006613755249418318,0.8,2.6,
high_noise,13,13,random,12,800,0.1,800,141,31,110,47,194,62,20,42,38,4,0,0.3225806451612903,0.6774193548387096,0.05875,0.03875,0.2425,6.2,4.5,21.0,23.0,,False,12,1.0,33,0.004168499835941475,0.6200000000000001,2.3000000000000003,
high_noise,13,13,heuristic,12,800,0.1,800,273,206,67,327,115,62,18,44,43,1,0,0.2903225806451613,0.7096774193548387,0.40875,0.2575,0.14375,1.4444444444444444,0.0,7.0,7.0,,False,12,1.0,12,0.010097625672642607,0.14444444444444446,0.7000000000000001,
high_noise,13,13,adaptive,12,800,0.1,800,212,134,78,205,21,62,23,39,32,7,1,0.3709677419354839,0.6290322580645161,0.25625,0.1675,0.02625,4.565217391304348,2.0,21.0,23.0,,False,12,1.0,11,2.477115124820557,0.4565217391304348,2.3000000000000003,
high_noise,14,14,sequential,12,800,0.1,800,130,41,89,69,0,57,24,33,22,11,0,0.42105263157894735,0.5789473684210527,0.08625,0.05125,0.0,8.625,6.0,25.0,5.0,,False,12,1.0,11,0.0005998744745738804,0.8625,0.5,
high_noise,14,14,random,12,800,0.1,800,148,51,97,69,188,57,24,33,27,6,0,0.42105263157894735,0.5789473684210527,0.08625,0.06375,0.235,5.583333333333333,4.0,22.0,17.0,,False,12,1.0,39,0.004359999475127552,0.5583333333333333,1.7000000000000002,
high_noise,14,14,heuristic,12,800,0.1,800,295,243,52,405,121,57,16,41,38,3,0,0.2807017543859649,0.7192982456140351,0.50625,0.30375,0.15125,2.0625,2.0,9.0,5.0,,False,12,1.0,12,0.013100625583319925,0.20625000000000002,0.5,
high_noise,14,14,adaptive,12,800,0.1,800,205,123,82,207,15,57,24,33,24,9,0,0.42105263157894735,0.5789473684210527,0.25875,0.15375,0.01875,5.5,4.5,14.0,5.0,,False,12,1.0,11,2.6425586249752087,0.55,0.5,
high_noise,15,15,sequential,12,800,0.1,800,127,29,98,59,0,59,21,38,22,16,0,0.3559322033898305,0.6440677966101694,0.07375,0.03625,0.0,8.142857142857142,5.0,20.0,74.0,,False,12,1.0,11,0.0005543758743442595,0.8142857142857143,7.4,
high_noise,15,15,random,12,800,0.1,800,132,28,104,54,181,59,15,44,32,12,1,0.2542372881355932,0.7457627118644068,0.0675,0.035,0.22625,6.2,5.0,28.0,6.0,,False,12,1.0,38,0.0046693750118720345,0.6200000000000001,0.6000000000000001,
high_noise,15,15,heuristic,12,800,0.1,800,149,63,86,119,270,59,6,53,48,5,0,0.1016949152542373,0.8983050847457628,0.14875,0.07875,0.3375,2.3333333333333335,1.0,9.0,459.0,,False,12,1.0,11,0.010621875044307671,0.23333333333333336,45.900000000000006,
high_noise,15,15,adaptive,12,800,0.1,800,160,72,88,128,21,59,23,36,22,14,0,0.3898305084745763,0.6101694915254238,0.16,0.09,0.02625,3.869565217391304,2.0,14.0,35.0,,False,12,1.0,11,2.4526086254263646,0.3869565217391304,3.5,
high_noise,16,16,sequential,12,800,0.1,800,141,44,97,73,0,63,29,34,23,11,0,0.4603174603174603,0.5396825396825397,0.09125,0.055,0.0,6.379310344827586,5.0,20.0,2.0,,False,12,1.0,11,0.0005651245737681165,0.6379310344827587,0.2,
high_noise,16,16,random,12,800,0.1,800,131,39,92,65,196,63,22,41,32,9,1,0.3492063492063492,0.6507936507936508,0.08125,0.04875,0.245,5.863636363636363,4.5,26.0,3.0,,False,12,1.0,29,0.004323250686866231,0.5863636363636363,0.30000000000000004,
high_noise,16,16,heuristic,12,800,0.1,800,328,274,54,429,108,63,22,41,37,4,0,0.3492063492063492,0.6507936507936508,0.53625,0.3425,0.135,1.1818181818181819,0.0,8.0,3.0,,False,12,1.0,12,0.010370625568612013,0.1181818181818182,0.30000000000000004,
high_noise,16,16,adaptive,12,800,0.1,800,217,129,88,222,21,63,25,38,25,13,0,0.3968253968253968,0.6031746031746031,0.2775,0.16125,0.02625,4.36,4.0,14.0,2.0,,False,12,1.0,11,2.4447598739061505,0.43600000000000005,0.2,
high_noise,17,17,sequential,12,800,0.1,800,128,37,91,72,0,73,29,44,29,15,0,0.3972602739726027,0.6027397260273972,0.09,0.04625,0.0,7.655172413793103,4.0,57.0,14.0,,False,12,1.0,11,0.0006112494156695902,0.7655172413793103,1.4000000000000001,
high_noise,17,17,random,12,800,0.1,800,128,35,93,57,204,73,26,47,41,6,0,0.3561643835616438,0.6438356164383562,0.07125,0.04375,0.255,9.038461538461538,8.0,31.0,9.0,,False,12,1.0,27,0.004590000462485477,0.9038461538461539,0.9,
high_noise,17,17,heuristic,12,800,0.1,800,284,236,48,383,131,73,21,52,46,6,0,0.2876712328767123,0.7123287671232876,0.47875,0.295,0.16375,1.5714285714285714,1.0,12.0,30.0,,False,12,1.0,13,0.010810124585987069,0.15714285714285714,3.0,
high_noise,17,17,adaptive,12,800,0.1,800,212,136,76,220,19,73,26,47,35,12,0,0.3561643835616438,0.6438356164383562,0.275,0.17,0.02375,5.0,3.0,16.0,56.0,,False,12,1.0,11,2.610479375180148,0.5,5.6000000000000005,
high_noise,18,18,sequential,12,800,0.1,800,159,42,117,79,0,61,23,38,21,17,0,0.3770491803278688,0.6229508196721312,0.09875,0.0525,0.0,5.434782608695652,5.0,22.0,5.0,,False,12,1.0,11,0.0006236248009372503,0.5434782608695653,0.5,
high_noise,18,18,random,12,800,0.1,800,137,33,104,58,188,61,18,43,34,9,0,0.29508196721311475,0.7049180327868853,0.0725,0.04125,0.235,9.61111111111111,7.0,36.0,77.0,,False,12,1.0,19,0.005091125312901568,0.9611111111111111,7.7,
high_noise,18,18,heuristic,12,800,0.1,800,334,294,40,506,78,61,16,45,41,4,0,0.26229508196721313,0.7377049180327869,0.6325,0.3675,0.0975,0.625,0.5,3.0,18.0,,False,12,1.0,11,0.011598000601225067,0.0625,1.8,
high_noise,18,18,adaptive,12,800,0.1,800,180,108,72,206,21,61,30,31,22,9,0,0.4918032786885246,0.5081967213114754,0.2575,0.135,0.02625,6.2,4.5,20.0,5.0,,False,12,1.0,11,2.642865375346446,0.6200000000000001,0.5,
high_noise,19,19,sequential,12,800,0.1,800,127,33,94,69,0,60,21,39,26,13,0,0.35,0.65,0.08625,0.04125,0.0,8.761904761904763,5.0,39.0,17.0,,False,12,1.0,11,0.0005981243521091528,0.8761904761904763,1.7000000000000002,
high_noise,19,19,random,12,800,0.1,800,127,31,96,60,194,60,13,47,36,11,0,0.21666666666666667,0.7833333333333333,0.075,0.03875,0.2425,11.923076923076923,9.0,36.0,65.0,,False,12,1.0,43,0.004390125322970562,1.1923076923076923,6.5,
high_noise,19,19,heuristic,12,800,0.1,800,120,4,116,10,253,60,1,59,55,4,0,0.016666666666666666,0.9833333333333333,0.0125,0.005,0.31625,4.0,4.0,4.0,341.0,,False,12,1.0,11,0.01201712540932931,0.4,34.1,
high_noise,19,19,adaptive,12,800,0.1,800,190,122,68,209,27,60,24,36,28,8,0,0.4,0.6,0.26125,0.1525,0.03375,6.125,4.5,31.0,14.0,,False,12,1.0,11,2.5071078743349062,0.6125,1.4000000000000001,
high_noise,20,20,sequential,12,800,0.1,800,130,37,93,70,0,60,23,37,22,15,0,0.38333333333333336,0.6166666666666667,0.0875,0.04625,0.0,7.6521739130434785,5.0,36.0,5.0,,False,12,1.0,11,0.0006431254223571159,0.7652173913043478,0.5,
high_noise,20,20,random,12,800,0.1,800,137,46,91,68,198,60,22,38,35,3,0,0.36666666666666664,0.6333333333333333,0.085,0.0575,0.2475,7.090909090909091,6.5,14.0,6.0,,False,12,1.0,31,0.004528124882199336,0.7090909090909091,0.6000000000000001,
high_noise,20,20,heuristic,12,800,0.1,800,162,81,81,174,252,60,19,41,35,6,0,0.31666666666666665,0.6833333333333333,0.2175,0.10125,0.315,2.526315789473684,1.0,11.0,6.0,,False,12,1.0,14,0.010756124320323579,0.25263157894736843,0.6000000000000001,
high_noise,20,20,adaptive,12,800,0.1,800,182,101,81,170,11,60,27,33,26,7,0,0.45,0.55,0.2125,0.12625,0.01375,7.444444444444445,7.0,23.0,5.0,,False,12,1.0,11,2.4729768746328773,0.7444444444444445,0.5,
high_noise,21,21,sequential,12,800,0.1,800,133,34,99,64,0,69,23,46,32,14,0,0.3333333333333333,0.6666666666666666,0.08,0.0425,0.0,7.608695652173913,5.0,34.0,17.0,,False,12,1.0,11,0.0006142498750705272,0.7608695652173914,1.7000000000000002,
high_noise,21,21,random,12,800,0.1,800,139,31,108,55,178,69,16,53,39,14,1,0.2318840579710145,0.7681159420289855,0.06875,0.03875,0.2225,7.9375,4.0,29.0,12.0,,False,12,1.0,42,0.004500375107454602,0.7937500000000001,1.2000000000000002,
high_noise,21,21,heuristic,12,800,0.1,800,126,2,124,10,263,69,2,67,63,4,1,0.028985507246376812,0.9710144927536232,0.0125,0.0025,0.32875,22.5,22.5,44.0,141.0,,False,12,1.0,11,0.010385624664195348,2.25,14.100000000000001,
high_noise,21,21,adaptive,12,800,0.1,800,153,63,90,126,21,69,22,47,37,10,0,0.3188405797101449,0.6811594202898551,0.1575,0.07875,0.02625,9.363636363636363,8.5,27.0,27.0,,False,12,1.0,11,2.6028506246802863,0.9363636363636364,2.7,
high_noise,22,22,sequential,12,800,0.1,800,132,35,97,72,0,67,29,38,20,18,0,0.43283582089552236,0.5671641791044776,0.09,0.04375,0.0,6.275862068965517,5.0,21.0,5.0,,False,12,1.0,11,0.0005906257138121873,0.6275862068965518,0.5,
high_noise,22,22,random,12,800,0.1,800,106,20,86,45,197,67,16,51,40,11,0,0.23880597014925373,0.7611940298507462,0.05625,0.025,0.24625,13.3125,6.0,67.0,9.0,,False,12,1.0,49,0.0049500000750413164,1.33125,0.9,
high_noise,22,22,heuristic,12,800,0.1,800,186,97,89,191,187,67,25,42,39,3,0,0.373134328358209,0.6268656716417911,0.23875,0.12125,0.23375,1.64,0.0,17.0,5.0,,False,12,1.0,12,0.01152537515736185,0.164,0.5,
high_noise,22,22,adaptive,12,800,0.1,800,174,92,82,162,13,67,27,40,32,8,0,0.40298507462686567,0.5970149253731343,0.2025,0.115,0.01625,5.481481481481482,4.0,27.0,5.0,,False,12,1.0,11,2.5007285005631275,0.5481481481481482,0.5,
high_noise,23,23,sequential,12,800,0.1,800,132,36,96,69,0,70,25,45,29,16,0,0.35714285714285715,0.6428571428571429,0.08625,0.045,0.0,8.12,5.0,44.0,5.0,,False,12,1.0,11,0.0006423756349249743,0.8119999999999999,0.5,
high_noise,23,23,random,12,800,0.1,800,130,38,92,57,200,70,28,42,34,8,0,0.4,0.6,0.07125,0.0475,0.25,5.857142857142857,4.0,29.0,12.0,,False,12,1.0,46,0.005172874989511911,0.5857142857142857,1.2000000000000002,
high_noise,23,23,heuristic,12,800,0.1,800,316,254,62,386,111,70,23,47,45,2,0,0.32857142857142857,0.6714285714285714,0.4825,0.3175,0.13875,2.4782608695652173,0.0,32.0,5.0,,False,12,1.0,11,0.012137500234530307,0.24782608695652175,0.5,
high_noise,23,23,adaptive,12,800,0.1,800,196,140,56,224,20,70,28,42,30,12,0,0.4,0.6,0.28,0.175,0.025,4.714285714285714,3.0,41.0,5.0,,False,12,1.0,11,2.520632374944398,0.4714285714285715,0.5,
high_noise,24,24,sequential,12,800,0.1,800,124,38,86,66,0,64,25,39,27,12,0,0.390625,0.609375,0.0825,0.0475,0.0,7.48,5.0,20.0,26.0,,False,12,1.0,11,0.0005717505337088369,0.7480000000000001,2.6,
high_noise,24,24,random,12,800,0.1,800,119,25,94,55,187,64,18,46,34,12,0,0.28125,0.71875,0.06875,0.03125,0.23375,11.5,6.0,40.0,2.0,,False,12,1.0,39,0.004196250447421335,1.1500000000000001,0.2,
high_noise,24,24,heuristic,12,800,0.1,800,256,195,61,313,189,64,14,50,47,3,0,0.21875,0.78125,0.39125,0.24375,0.23625,1.3571428571428572,0.0,11.0,184.0,,False,12,1.0,11,0.01060437487467425,0.13571428571428573,18.400000000000002,
high_noise,24,24,adaptive,12,800,0.1,800,210,131,79,212,15,64,22,42,28,14,0,0.34375,0.65625,0.265,0.16375,0.01875,6.0,3.5,20.0,65.0,,False,12,1.0,11,2.520371250830067,0.6000000000000001,6.5,
high_noise,25,25,sequential,12,800,0.1,800,148,39,109,66,0,54,28,26,15,11,0,0.5185185185185185,0.48148148148148145,0.0825,0.04875,0.0,6.75,5.0,19.0,5.0,,False,12,1.0,11,0.0005599998985417187,0.675,0.5,
high_noise,25,25,random,12,800,0.1,800,117,25,92,54,172,54,15,39,29,10,0,0.2777777777777778,0.7222222222222222,0.0675,0.03125,0.215,9.2,7.0,33.0,95.0,,False,12,1.0,28,0.004987875108781736,0.9199999999999999,9.5,
high_noise,25,25,heuristic,12,800,0.1,800,186,114,72,211,232,54,20,34,32,2,1,0.37037037037037035,0.6296296296296297,0.26375,0.1425,0.29,1.9,1.0,6.0,6.0,,False,12,1.0,12,0.010131250746781006,0.19,0.6000000000000001,
high_noise,25,25,adaptive,12,800,0.1,800,153,76,77,135,13,54,20,34,25,9,0,0.37037037037037035,0.6296296296296297,0.16875,0.095,0.01625,6.25,5.0,21.0,5.0,,False,12,1.0,11,2.3871822508590412,0.625,0.5,
high_noise,26,26,sequential,12,800,0.1,800,138,32,106,64,0,69,27,42,26,16,0,0.391304347826087,0.6086956521739131,0.08,0.04,0.0,7.185185185185185,5.0,21.0,17.0,,False,12,1.0,11,0.000562874811294023,0.7185185185185186,1.7000000000000002,
high_noise,26,26,random,12,800,0.1,800,124,27,97,61,192,69,18,51,35,16,1,0.2608695652173913,0.7391304347826086,0.07625,0.03375,0.24,6.944444444444445,6.0,23.0,19.0,,False,12,1.0,28,0.004286248949938454,0.6944444444444445,1.9000000000000001,
high_noise,26,26,heuristic,12,800,0.1,800,192,109,83,193,203,69,23,46,42,4,0,0.3333333333333333,0.6666666666666666,0.24125,0.13625,0.25375,3.217391304347826,1.0,30.0,68.0,,False,12,1.0,11,0.010908625736192334,0.32173913043478264,6.800000000000001,
high_noise,26,26,adaptive,12,800,0.1,800,201,89,112,155,10,69,28,41,32,9,0,0.4057971014492754,0.5942028985507246,0.19375,0.11125,0.0125,5.428571428571429,4.0,20.0,17.0,,False,12,1.0,11,2.36497225054336,0.5428571428571429,1.7000000000000002,
high_noise,27,27,sequential,12,800,0.1,800,149,43,106,73,0,59,26,33,20,13,1,0.4406779661016949,0.559322033898305,0.09125,0.05375,0.0,8.538461538461538,5.0,34.0,26.0,,False,12,1.0,11,0.0005569998393184505,0.8538461538461539,2.6,
high_noise,27,27,random,12,800,0.1,800,134,38,96,63,175,59,16,43,31,12,1,0.2711864406779661,0.7288135593220338,0.07875,0.0475,0.21875,5.0625,4.0,19.0,10.0,,False,12,1.0,36,0.004040374988107942,0.50625,1.0,
high_noise,27,27,heuristic,12,800,0.1,800,319,264,55,432,101,59,18,41,38,3,0,0.3050847457627119,0.6949152542372882,0.54,0.33,0.12625,2.2777777777777777,0.0,21.0,21.0,,False,12,1.0,11,0.010397250625828747,0.22777777777777777,2.1,
high_noise,27,27,adaptive,12,800,0.1,800,232,146,86,234,22,59,26,33,24,9,0,0.4406779661016949,0.559322033898305,0.2925,0.1825,0.0275,4.5,4.0,15.0,13.0,,False,12,1.0,11,2.3382887497427873,0.45,1.3,
high_noise,28,28,sequential,12,800,0.1,800,145,45,100,72,0,73,29,44,32,12,0,0.3972602739726027,0.6027397260273972,0.09,0.05625,0.0,6.482758620689655,4.0,24.0,2.0,,False,12,1.0,11,0.0005623744073091075,0.6482758620689655,0.2,
high_noise,28,28,random,12,800,0.1,800,131,41,90,63,206,73,25,48,40,8,0,0.3424657534246575,0.6575342465753424,0.07875,0.05125,0.2575,8.08,2.0,53.0,2.0,,False,12,1.0,24,0.0039129992728703655,0.808,0.2,
high_noise,28,28,heuristic,12,800,0.1,800,335,272,63,417,105,73,22,51,49,2,0,0.3013698630136986,0.6986301369863014,0.52125,0.34,0.13125,1.2727272727272727,0.0,7.0,2.0,,False,12,1.0,13,0.01091462512704311,0.1272727272727273,0.2,
high_noise,28,28,adaptive,12,800,0.1,800,232,170,62,254,23,73,24,49,42,7,0,0.3287671232876712,0.6712328767123288,0.3175,0.2125,0.02875,4.583333333333333,4.0,20.0,2.0,,False,12,1.0,11,2.42747899988899,0.4583333333333333,0.2,
high_noise,29,29,sequential,12,800,0.1,800,138,42,96,70,0,58,25,33,19,14,0,0.43103448275862066,0.5689655172413793,0.0875,0.0525,0.0,5.36,5.0,16.0,5.0,,False,12,1.0,11,0.0005540002166526392,0.536,0.5,
high_noise,29,29,random,12,800,0.1,800,147,42,105,65,168,58,25,33,29,4,0,0.43103448275862066,0.5689655172413793,0.08125,0.0525,0.21,7.2,5.0,34.0,34.0,,False,12,1.0,44,0.004089374706381932,0.7200000000000001,3.4000000000000004,
high_noise,29,29,heuristic,12,800,0.1,800,229,144,85,246,201,58,21,37,34,3,0,0.3620689655172414,0.6379310344827587,0.3075,0.18,0.25125,1.8095238095238095,0.0,11.0,8.0,,False,12,1.0,12,0.011155750034959055,0.18095238095238098,0.8,
high_noise,29,29,adaptive,12,800,0.1,800,204,123,81,208,15,58,22,36,26,10,0,0.3793103448275862,0.6206896551724138,0.26,0.15375,0.01875,5.863636363636363,4.5,16.0,5.0,,False,12,1.0,11,2.428338874815381,0.5863636363636363,0.5,
dynamic,0,0,sequential,12,800,0.1,800,150,136,14,142,0,111,62,49,48,1,1,0.5585585585585585,0.44144144144144143,0.1775,0.17,0.0,5.274193548387097,5.0,21.0,1.0,12.0,False,12,1.0,11,0.0005624999539577402,0.5274193548387097,0.1,1.2000000000000002
dynamic,0,0,random,12,800,0.1,800,149,137,12,144,220,111,65,46,46,0,0,0.5855855855855856,0.4144144144144144,0.18,0.17125,0.275,5.984615384615385,3.0,32.0,8.0,3.0,False,12,1.0,38,0.004068249945703428,0.5984615384615385,0.8,0.30000000000000004
dynamic,0,0,heuristic,12,800,0.1,800,492,488,4,507,121,111,33,78,78,0,0,0.2972972972972973,0.7027027027027027,0.63375,0.61,0.15125,5.333333333333333,1.0,42.0,1.0,231.0,False,12,1.0,14,0.01102087535400642,0.5333333333333333,0.1,23.1
dynamic,0,0,adaptive,12,800,0.1,800,515,508,7,528,9,111,43,68,66,2,1,0.38738738738738737,0.6126126126126126,0.66,0.635,0.01125,7.5813953488372094,4.0,35.0,1.0,12.0,False,12,1.0,11,2.3326002495741704,0.758139534883721,0.1,1.2000000000000002
dynamic,1,1,sequential,12,800,0.1,800,158,145,13,151,0,113,65,48,48,0,0,0.5752212389380531,0.4247787610619469,0.18875,0.18125,0.0,4.430769230769231,3.0,27.0,1.0,12.0,False,12,1.0,11,0.000600125094933901,0.44307692307692315,0.1,1.2000000000000002
dynamic,1,1,random,12,800,0.1,800,141,131,10,136,234,113,55,58,58,0,1,0.48672566371681414,0.5132743362831859,0.17,0.16375,0.2925,7.363636363636363,5.0,36.0,5.0,38.0,False,12,1.0,48,0.004010624907095917,0.7363636363636363,0.5,3.8000000000000003
dynamic,1,1,heuristic,12,800,0.1,800,522,517,5,539,103,113,31,82,82,0,2,0.2743362831858407,0.7256637168141593,0.67375,0.64625,0.12875,9.64516129032258,1.0,66.0,1.0,54.0,False,12,1.0,11,0.010177500153076835,0.964516129032258,0.1,5.4
dynamic,1,1,adaptive,12,800,0.1,800,519,517,2,539,5,113,42,71,68,3,2,0.37168141592920356,0.6283185840707964,0.67375,0.64625,0.00625,8.619047619047619,5.0,54.0,1.0,12.0,False,12,1.0,11,2.3267278749335674,0.861904761904762,0.1,1.2000000000000002
dynamic,2,2,sequential,12,800,0.1,800,158,140,18,145,0,126,67,59,58,1,0,0.5317460317460317,0.46825396825396826,0.18125,0.175,0.0,4.2388059701492535,3.0,21.0,1.0,12.0,False,12,1.0,11,0.0005738747859140858,0.42388059701492536,0.1,1.2000000000000002
dynamic,2,2,random,12,800,0.1,800,157,137,20,138,215,126,53,73,73,0,0,0.42063492063492064,0.5793650793650794,0.1725,0.17125,0.26875,6.09433962264151,4.0,26.0,2.0,2.0,False,12,1.0,16,0.004030625568702817,0.609433962264151,0.2,0.2
dynamic,2,2,heuristic,12,800,0.1,800,532,525,7,541,102,126,27,99,98,1,2,0.21428571428571427,0.7857142857142857,0.67625,0.65625,0.1275,1.2222222222222223,0.0,9.0,1.0,115.0,False,12,1.0,11,0.00996737515379209,0.12222222222222223,0.1,11.5
dynamic,2,2,adaptive,12,800,0.1,800,498,495,3,516,12,126,50,76,76,0,1,0.3968253968253968,0.6031746031746031,0.645,0.61875,0.015,8.18,4.0,34.0,1.0,12.0,False,12,1.0,11,2.34614875040279,0.8180000000000001,0.1,1.2000000000000002
dynamic,3,3,sequential,12,800,0.1,800,155,139,16,144,0,138,79,59,57,2,0,0.572463768115942,0.427536231884058,0.18,0.17375,0.0,3.632911392405063,3.0,11.0,2.0,0.0,False,12,1.0,11,0.0005654992128256708,0.3632911392405063,0.2,0.0
dynamic,3,3,random,12,800,0.1,800,164,147,17,151,209,138,68,70,69,1,1,0.4927536231884058,0.5072463768115942,0.18875,0.18375,0.26125,6.220588235294118,3.0,34.0,2.0,4.0,False,12,1.0,31,0.004173874913249165,0.6220588235294118,0.2,0.4
dynamic,3,3,heuristic,12,800,0.1,800,314,304,10,311,321,138,25,113,112,1,2,0.18115942028985507,0.8188405797101449,0.38875,0.38,0.40125,4.68,0.0,35.0,0.0,71.0,False,12,1.0,12,0.013118125025357585,0.46799999999999997,0.0,7.1000000000000005
dynamic,3,3,adaptive,12,800,0.1,800,507,503,4,520,6,138,56,82,82,0,2,0.4057971014492754,0.5942028985507246,0.65,0.62875,0.0075,8.267857142857142,4.0,35.0,2.0,12.0,False,12,1.0,11,2.5132732493875665,0.8267857142857142,0.2,1.2000000000000002
dynamic,4,4,sequential,12,800,0.1,800,151,138,13,144,0,125,75,50,49,1,0,0.6,0.4,0.18,0.1725,0.0,3.5866666666666664,3.0,14.0,1.0,12.0,False,12,1.0,11,0.0005616250564344227,0.3586666666666667,0.1,1.2000000000000002
dynamic,4,4,random,12,800,0.1,800,133,118,15,119,212,125,55,70,70,0,0,0.44,0.56,0.14875,0.1475,0.265,7.0181818181818185,5.0,40.0,11.0,2.0,False,12,1.0,26,0.004614375175151508,0.7018181818181819,1.1,0.2
dynamic,4,4,heuristic,12,800,0.1,800,388,380,8,392,203,125,38,87,86,1,1,0.304,0.696,0.49,0.475,0.25375,2.789473684210526,0.0,33.0,1.0,144.0,False,12,1.0,11,0.010808999795699492,0.2789473684210526,0.1,14.4
dynamic,4,4,adaptive,12,800,0.1,800,502,496,6,509,17,125,40,85,84,1,0,0.32,0.68,0.63625,0.62,0.02125,5.925,4.0,26.0,1.0,12.0,False,12,1.0,11,2.310430375218857,0.5925,0.1,1.2000000000000002
dynamic,5,5,sequential,12,800,0.1,800,143,130,13,134,0,127,63,64,63,1,0,0.49606299212598426,0.5039370078740157,0.1675,0.1625,0.0,3.9206349206349205,3.0,14.0,1.0,12.0,False,12,1.0,11,0.0006095001663197763,0.39206349206349206,0.1,1.2000000000000002
dynamic,5,5,random,12,800,0.1,800,136,124,12,129,214,127,59,68,68,0,1,0.4645669291338583,0.5354330708661418,0.16125,0.155,0.2675,4.661016949152542,3.0,18.0,11.0,25.0,False,12,1.0,29,0.0043905002166866325,0.46610169491525427,1.1,2.5
dynamic,5,5,heuristic,12,800,0.1,800,413,406,7,419,207,127,28,99,99,0,0,0.2204724409448819,0.7795275590551181,0.52375,0.5075,0.25875,4.785714285714286,1.0,32.0,1.0,137.0,False,12,1.0,14,0.010547000347287394,0.4785714285714286,0.1,13.700000000000001
